seed,p_visible,n0,input_len,pred_len,method,label,loss_type,loss,train_loss,val_loss,mse,train_mse,val_mse,mae,train_mae,val_mae,num_parameters,status,error,raw_T,missing_timestamps,clean_T,train_ratio,val_ratio,test_ratio,train_end,val_end,test_end,train_block_T,val_block_T,test_block_T,adjacent_pairs_total,gap_pairs_total,drop_gap_windows,train_candidate_windows,train_windows,train_dropped_gap_windows,train_gap_pairs_in_block,train_first_window_start,train_last_window_start,val_candidate_windows,val_windows,val_dropped_gap_windows,val_gap_pairs_in_block,val_first_window_start,val_last_window_start,test_candidate_windows,test_windows,test_dropped_gap_windows,test_gap_pairs_in_block,test_first_window_start,test_last_window_start,loss_h1,val_loss_h1,train_loss_h1,loss_h2,val_loss_h2,train_loss_h2,loss_h3,val_loss_h3,train_loss_h3
49,0.5,103,12,3,sffa,"(k,r)-SFFA",mse,68.58650207519531,58.79690170288086,59.5899658203125,68.58650207519531,58.79690170288086,59.5899658203125,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,43.81360626220703,38.533470153808594,39.752967834472656,70.16459655761719,61.030235290527344,60.75779342651367,91.78131103515625,79.2061767578125,75.87994384765625
49,0.6,124,12,3,ar,Node-wise AR on visible subgraph,mse,69.98843383789062,60.11093521118164,61.168907165527344,69.98843383789062,60.11093521118164,61.168907165527344,,,,4464,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.55441665649414,39.28068161010742,40.17928695678711,71.43911743164062,62.56324768066406,61.99912643432617,93.97174835205078,81.66279602050781,78.15438079833984
49,0.6,124,12,3,sub_lp,Subgraph Laplacian polynomial,mse,69.48741149902344,59.934600830078125,60.66472625732422,69.48741149902344,59.934600830078125,60.66472625732422,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.337257385253906,39.061954498291016,40.2244758605957,70.96830749511719,62.07175827026367,61.85010528564453,93.15664672851562,80.86046600341797,77.72924041748047
49,0.6,124,12,3,dk_lp,Distance-k Laplacian polynomial,mse,69.38878631591797,59.50218200683594,60.388179779052734,69.38878631591797,59.50218200683594,60.388179779052734,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.33189010620117,38.975059509277344,40.050048828125,70.90503692626953,61.81765365600586,61.427833557128906,92.92943572998047,80.37183380126953,77.0286636352539
49,0.6,124,12,3,rg_lp,Random-group Laplacian polynomial,mse,69.57014465332031,60.00801467895508,60.73596954345703,69.57014465332031,60.00801467895508,60.73596954345703,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.36489486694336,39.0889778137207,40.23663330078125,71.0479736328125,62.13819885253906,61.919551849365234,93.29756164550781,80.98075103759766,77.86785888671875
49,0.6,124,12,3,rg_alg,Random-group algebra,mse,69.30955505371094,59.70227813720703,60.45009231567383,69.30955505371094,59.70227813720703,60.45009231567383,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.2790641784668,38.99583435058594,40.10917282104492,70.79483795166016,61.86455154418945,61.62674331665039,92.85476684570312,80.4898910522461,77.37091827392578
49,0.6,124,12,3,kron_lp,Kron Laplacian polynomial,mse,69.46350860595703,59.788055419921875,60.581886291503906,69.46350860595703,59.788055419921875,60.581886291503906,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.34093475341797,39.03241729736328,40.15864181518555,70.95635223388672,61.990577697753906,61.699501037597656,93.09321594238281,80.72268676757812,77.50603485107422
49,0.6,124,12,3,union_lp,Union Laplacian polynomial,mse,69.79444122314453,59.84798049926758,60.76755142211914,69.79444122314453,59.84798049926758,60.76755142211914,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.53133010864258,39.174400329589844,40.22969436645508,71.32836151123047,62.22930908203125,61.785945892333984,93.52363586425781,80.89895629882812,77.5282974243164
49,0.6,124,12,3,sffa,"(k,r)-SFFA",mse,69.10984802246094,59.10673522949219,60.063228607177734,69.10984802246094,59.10673522949219,60.063228607177734,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.25880432128906,38.8877067565918,39.910888671875,70.64875030517578,61.504600524902344,61.04450607299805,92.42196655273438,79.79740142822266,76.36479187011719
49,0.7,144,12,3,ar,Node-wise AR on visible subgraph,mse,70.17943572998047,60.28109359741211,61.7734260559082,70.17943572998047,60.28109359741211,61.7734260559082,,,,5184,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.79541778564453,39.75077438354492,40.32284164428711,71.65586853027344,63.20537185668945,62.19057083129883,94.08702087402344,82.3641357421875,78.32988739013672
49,0.7,144,12,3,sub_lp,Subgraph Laplacian polynomial,mse,69.5567626953125,59.98342514038086,61.13991165161133,69.5567626953125,59.98342514038086,61.13991165161133,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.53922653198242,39.50439453125,40.30931091308594,71.06678771972656,62.582435607910156,61.91720962524414,93.06428527832031,81.33289337158203,77.7237777709961
49,0.7,144,12,3,dk_lp,Distance-k Laplacian polynomial,mse,69.51390838623047,59.62565994262695,60.932010650634766,69.51390838623047,59.62565994262695,60.932010650634766,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.53791046142578,39.42827224731445,40.16972351074219,71.0510025024414,62.39188003540039,61.56879806518555,92.95282745361328,80.97586822509766,77.13846588134766
49,0.7,144,12,3,rg_lp,Random-group Laplacian polynomial,mse,69.74309539794922,60.16468048095703,61.30813217163086,69.74309539794922,60.16468048095703,61.30813217163086,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.61016082763672,39.56256103515625,40.383087158203125,71.23886108398438,62.734859466552734,62.09022903442383,93.38026428222656,81.6269760131836,78.02073669433594
49,0.7,144,12,3,rg_alg,Random-group algebra,mse,69.36492156982422,59.814640045166016,60.948333740234375,69.36492156982422,59.814640045166016,60.948333740234375,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.47269058227539,39.432159423828125,40.23705291748047,70.87540435791016,62.39773178100586,61.76352310180664,92.74667358398438,81.01509857177734,77.44332885742188
49,0.7,144,12,3,kron_lp,Kron Laplacian polynomial,mse,69.58795166015625,59.96139144897461,61.140140533447266,69.58795166015625,59.96139144897461,61.140140533447266,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.54030990600586,39.490013122558594,40.2939338684082,71.09394073486328,62.575965881347656,61.890777587890625,93.12960815429688,81.35443115234375,77.69947814941406
49,0.7,144,12,3,union_lp,Union Laplacian polynomial,mse,69.97368621826172,60.0257568359375,61.346317291259766,69.97368621826172,60.0257568359375,61.346317291259766,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.76556396484375,39.651092529296875,40.3747444152832,71.53060913085938,62.8441276550293,61.98323440551758,93.6248779296875,81.54371643066406,77.71932220458984
49,0.7,144,12,3,sffa,"(k,r)-SFFA",mse,69.21719360351562,59.29413604736328,60.605953216552734,69.21719360351562,59.29413604736328,60.605953216552734,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.45916748046875,39.337955474853516,40.0520133972168,70.77320098876953,62.07609176635742,61.24871063232422,92.41919708251953,80.40379333496094,76.58169555664062
50,0.3,62,12,3,ar,Node-wise AR on visible subgraph,mse,70.65995788574219,61.398948669433594,62.632991790771484,70.65995788574219,61.398948669433594,62.632991790771484,,,,2232,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.95087432861328,40.003761291503906,40.86005401611328,72.10798645019531,64.12252807617188,63.31965255737305,94.9209976196289,83.77268981933594,80.01715087890625
50,0.3,62,12,3,sub_lp,Subgraph Laplacian polynomial,mse,70.30091094970703,61.33509826660156,62.14996337890625,70.30091094970703,61.33509826660156,62.14996337890625,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.7862548828125,39.77981948852539,40.92789077758789,71.7681655883789,63.64768981933594,63.28014373779297,94.34832000732422,83.02239227294922,79.79727172851562
